seed_name,seed_smiles_used,smiles,dock_3fap,dock_7pqv,dock_sum,reward,r_dock,qed,sa,lip_viol,is_novel,depth,iter_idx,elapsed_sec
seed_empty,,NC(=C/c1cc(-c2ccccc2)cc(-c2nnc([O-])c3ccccc32)c1)C1CC1,-11.8,-11.1,-22.9,0.36980983150586216,0.29828041551381435,0.5561269444979681,4.55,0,1,28,369,43683.5
seed_empty,,NC(=C/c1cc(-c2ccccc2)nc(N2CCOCC2)n1)[C@H]1COc2ccccc2C1,-12.0,-10.5,-22.5,0.353794125683276,0.27278479404365613,0.70411158634265,4.95,0,1,38,359,42911.023
seed_empty,,NC(=C/c1cc(-c2ccccc2)nc(-c2ccccc2)[n+]1[O-])c1coc2ccccc2c1=O,-12.0,-10.3,-22.3,0.3129943427160213,0.26037833754096734,0.3297487193960307,5.35,0,1,35,190,25650.078
seed_empty,,NC(=C/c1cc(-c2ccccc2)nc(-c2cccnc2)n1)[C@H]1CC(=O)c2ccccc2N1,-12.2,-10.0,-22.2,0.3159218184478255,0.24823861199986802,0.5031621908890008,5.15,0,1,39,354,41923.97
seed_empty,,NC1=CC(c2ccc(-c3ccncc3)cc2)C(=O)N(c2cccc(C(F)(F)F)c2)C1,-11.7,-10.5,-22.2,0.3452018763970545,0.2608413191010469,0.6798220906995636,4.5,0,1,19,556,63774.758
seed_empty,,NC(=C/c1cc(NC2=NS(=O)(=O)CCN2Cc2ccccc2)ncn1)c1ccccc1,-11.9,-10.2,-22.1,0.3305187289544092,0.24997437550629037,0.6342704836555819,4.7,0,1,17,144,20718.688
seed_empty,,NC(=C/c1cc(-c2ccccc2)nc(-c2ccccc2)n1)[C@H]1COc2ccccc2N1,-11.9,-10.2,-22.1,0.3189662448025189,0.24997437550629037,0.4998472406693933,4.95,0,1,39,194,26017.481
seed_empty,,NC(=C/c1cc(Nc2ccccn2)nc2ccccc12)[C@@H]1CCC[NH+]1CCc1ccccc1,-11.7,-10.4,-22.1,0.31351524195132024,0.2547002903425216,0.4101936010231749,5.35,0,1,19,236,31026.644
seed_empty,,NC(=C/c1cc(NC(=O)c2ncccc2Cl)ccc1OCC1CCCCC1)c1ccc(=O)on1,-11.7,-10.3,-22.0,0.3145529283874685,0.2483874044974027,0.5000609191400867,5.300000000000001,0,1,16,146,21022.931
seed_empty,,NC(=C/c1cc(NC(=O)c2ccccc2)ccc1N1CCC2=NC(=O)N[C@@H]21)c1ccccc1,-11.4,-10.6,-22.0,0.3210997196771689,0.2543162529739711,0.5234809061309478,5.35,0,1,36,302,36989.48
seed_empty,,NC(=C/c1cc(-c2ccc(CNc3ccccc3)cc2)c([O-])[nH]c1=O)c1ccc(F)cc1,-11.5,-10.4,-21.9,0.31115187669269545,0.2464089594670062,0.427932024911692,4.9,0,1,36,444,51102.146
seed_empty,,NC(=C/c1cc(-c2ccc(CN3CCOCC3)cc2C)nc2ccccc12)[C@@H]1CCCO1,-10.9,-10.9,-21.8,0.3266882081631021,0.24908181088608794,0.6461266297129812,5.15,0,1,20,156,22495.303
seed_empty,,NC(=C/c1cc(-c2ccccc2)nc(-c2ccccc2)n1)[C@H]1CCCN(c2ncn[nH]2)C1,-11.7,-10.1,-21.799999999999997,0.3040401849264036,0.23523203062779557,0.5006520439381903,5.15,0,1,40,197,26296.811
seed_empty,,NC(=C/c1cc(Nc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C)c1ccccc1,-11.3,-10.3,-21.6,0.30798668195466494,0.23150361748977677,0.5008856806062469,4.3,0,1,15,135,19652.549
seed_empty,,NC(=C/c1cc(-c2ccccc2)nn1-c1ccccc1)c1ccc2c(c1)CCC(=O)N2,-11.3,-10.3,-21.6,0.3028605606530829,0.23150361748977677,0.5072472130326262,4.95,0,1,23,151,21622.971
seed_empty,,NC(=C/c1cc(-c2ccccc2)nc(-c2ccccc2)n1)[C@H]1C[C@@H](O)c2cccc(O)c2O1,-11.6,-10.0,-21.6,0.28731780347816344,0.22422486235873657,0.4277714111981708,5.35,0,1,43,220,28887.61
seed_empty,,NC(=C/c1cc(Nc2cccc3ccccc23)ccc1C(=O)[O-])c1ccc(F)cc1,-11.1,-10.5,-21.6,0.30846643337856305,0.23519911962226528,0.48471546944830646,4.5,0,1,19,236,31026.482
seed_empty,,NC(=C/c1cc(NC(=O)c2ccccc2)ccc1N1CCNCC1)c1c(F)cccc1F,-11.7,-9.9,-21.6,0.29570071170643664,0.22134517026537717,0.5294498148432252,4.9,0,1,43,307,37654.402
seed_empty,,NC(=C/c1cc(NC(=O)c2ccccc2)ccc1N1CCCC[C@@H]1C(N)=O)c1ccc(Cl)cc1,-11.2,-10.4,-21.6,0.29708425592936544,0.2334691258542991,0.4423148951499458,5.300000000000001,0,1,37,308,37758.418
