seed_name,seed_smiles_used,smiles,dock_3fap,dock_7pqv,dock_sum,reward,r_dock,qed,sa,lip_viol,is_novel,depth,iter_idx,elapsed_sec
seed_empty,,CCC(CC(=O)C1=c2ccccc2=[NH+]C1)[C@@H]1OC(=O)N(c2cc(C)ccc2F)C1,-11.1,-10.3,-21.4,0.3205581453873819,0.2226493445880938,0.794318666952413,4.3,0,1,14,100,18438.767
seed_empty,,CCOC(=O)Nc1cc(C(=O)N2CCc3cc(Cl)ccc32)nc2ccccc12,-10.1,-10.5,-20.6,0.2780114746702186,0.18083157517786488,0.699676324634656,4.1,0,1,11,282,49391.682
seed_empty,,CCOc1cc(-c2cc(C(=O)N(C)C[C@H](O)c3ccccc3)ccc2C)cc2n[nH]cc12,-10.6,-9.5,-20.1,0.21705943634676145,0.14055894347489542,0.4446830827254875,4.9,0,1,22,214,37454.059
seed_empty,,O=C(N[C@H]1CC[C@H](Nc2ccc(F)cc2)C1)N1CCN(Cc2cccc(F)c2)CC1,-10.8,-9.2,-20.0,0.2300801661063171,0.12498204022988504,0.7819883863182528,4.5,0,1,1,1,148.174
seed_empty,,CCOc1ccc(C(=O)N2CCC[C@H](c3nc(-c4ccc(F)cc4)[nH]c3C)C2)cc1,-10.6,-9.4,-20.0,0.22748313593486164,0.13224282079243915,0.6515350623503364,4.5,0,1,12,151,28089.864
seed_empty,,CCOc1ccc2c(c1)CCN(C(=O)[C@@H]1Cc3ccccc3CC1)C2,-10.8,-9.1,-19.9,0.23563473171545973,0.11600638633886717,0.8542916083129688,3.5,0,1,9,36,6547.107
seed_empty,,CCOc1c(CC2CCN(C(=O)c3cccc([N+](=O)[O-])c3)CC2)c(=O)[nH]c2ccccc12,-10.7,-9.2,-19.9,0.2000654383377402,0.11998138929484828,0.4664802363400757,4.9,0,1,11,331,56287.903
seed_empty,,CCC(CC(=O)C1=c2ccccc2=[NH+]C1)[C@H]1CC=CC[C@@H]1c1ccc(C)cc1,-10.5,-9.3,-19.8,0.22734791284892808,0.11854917871867031,0.7766848245201502,4.1,0,1,14,100,18438.785
seed_empty,,CCOc1c(-c2ccccc2)nc2nc(-c3ccc4c(c3)OCO4)oc2c1C,-10.2,-9.5,-19.7,0.2069489830386974,0.11969594895004872,0.5011395977256632,4.35,0,1,9,125,23434.416
seed_empty,,CCOc1cc(-c2cc(C(=O)N(C)Cc3ccccc3F)ccn2)ccc1C,-10.2,-9.5,-19.7,0.21918408654380012,0.11969594895004872,0.6147023008597836,3.85,0,1,33,275,48530.395
seed_empty,,CCOc1ccc(-c2onc(-c3ccc4ccccc4c3)n2)cc1,-9.9,-9.6,-19.5,0.2107262196765251,0.111341141485481,0.533947645667644,3.3,0,1,12,156,28971.23
seed_empty,,CCOc1ccc(-c2cc(N)n(-c3ncc4ccc(C)cn34)n2)cc1,-10.6,-8.9,-19.5,0.19331633876112736,0.08716259585824807,0.6205918722876096,3.5,0,1,14,192,33913.986
seed_empty,,CCOc1cc(-c2cc(C(=O)N(C)Cc3ccccc3)c(=O)oc2C)ccc1F,-10.2,-9.3,-19.5,0.2024182923832732,0.10258057362165862,0.6197355772784955,4.05,0,1,38,287,49972.417
seed_empty,,CCOc1cc(-c2cc(C(=O)NC3CCCCC3)c[nH]c2=O)cc(C)c1OC,-9.9,-9.5,-19.4,0.2167168503764894,0.10305808061518092,0.7933715199179305,3.85,0,1,17,185,33062.513
seed_empty,,CCOc1cc(-c2cc(C(=O)N(C)Cc3ccccc3C)c[nH]c2=O)cc(OC)c1OC,-10.4,-9.0,-19.4,0.17929400323465533,0.08596491228070177,0.5764879087227883,4.65,0,1,33,275,48530.437
seed_empty,,CCOc1cc(-c2cc(C(=O)N(C)Cc3ccccc3)c(OC)[nH]c2=O)ccc1C,-10.2,-9.2,-19.4,0.19429773156458613,0.0936478269537479,0.6430669615173285,4.25,0,1,36,285,49854.485
seed_empty,,CCOc1ccc(CNC(=O)N2CC[C@H](C(=O)[O-])c3ccccc32)cc1,-9.9,-9.4,-19.3,0.21935497761394263,0.09452684944814924,0.891766717906649,3.45,0,1,7,23,4757.61
seed_empty,,CCC(CC(=O)C1=NN=C(c2ccccc2)C1)C(=O)Nc1ccccc1F,-10.1,-9.1,-19.2,0.19751295658708978,0.07886787125917556,0.8055573615853517,3.6500000000000004,0,1,14,100,18438.75
seed_empty,,CCOc1cc(-n2ncc(C(=O)NCc3cccnc3)c2-c2ccccc2)ccc1F,-10.4,-8.7,-19.1,0.14706360334902685,0.05775995775995773,0.4848112031743966,4.7,0,1,10,44,7936.324
seed_empty,,[NH3+]CC(CC(=O)Nc1ncccc1Cc1ccccc1)c1ccccc1,-10.3,-8.8,-19.1,0.1755927593016438,0.061574006071288795,0.6902715854334431,3.45,0,1,9,53,9988.263
seed_empty,,CCOc1cc(-c2cc(C(=O)N(C)Cc3ccccc3C)c[nH]c2=O)cc(Cl)c1OC,-10.0,-9.1,-19.1,0.1696386761452613,0.07317793552336829,0.5784688555502222,4.45,0,1,33,275,48530.417
seed_empty,,CCOc1cc(-c2nnc(S[C@@H](C(C)=O)N3C(=O)c4cc(C)c(C)cc4OC3=O)o2)ccc1O,-10.3,-8.7,-19.0,0.1301310729041259,0.052191331501676305,0.38798392218024597,5.300000000000001,1,1,10,44,7936.336
seed_empty,,CCOc1cc(O[C@@H]2CCCN(C(=O)CCc3nc4ccccc4[nH]3)C2)ccc1C,-10.4,-8.6,-19.0,0.15094286040050556,0.04848210400028227,0.6350260563301235,4.5,0,1,10,62,12022.672
