seed_name,seed_smiles_used,smiles,dock_3fap,dock_7pqv,dock_sum,reward,r_dock,qed,sa,lip_viol,is_novel,depth,iter_idx,elapsed_sec
seed_fragment_2,Fc1ccccc1,Fc1ccccc1C1=Nn2c(nn3cc(-c4ccccc4)cc3c2=O)N1c1ccccc1,-12.5,-11.6,-24.1,0.3982815480112417,0.34863768208597806,0.4194968141572053,5.4,0,1,16,26,2987.192
seed_fragment_2,Fc1ccccc1,Fc1ccccc1Nc1nc(-c2ccccc2)nc2c1C(=O)c1ccccc1C2=O,-12.1,-11.4,-23.5,0.3861648838609519,0.32466495767147224,0.4750305177477305,4.75,0,1,19,39,4202.466
seed_fragment_2,Fc1ccccc1,Fc1ccccc1C1C=C(c2ccc3c(c2)OCO3)[C@H]1C(=O)N1CC[NH+]2CCCC[C@@H]2C1,-12.6,-10.2,-22.799999999999997,0.3603407710763709,0.2763963151059925,0.8063032905445797,5.4,0,1,21,53,5077.371
seed_fragment_2,Fc1ccccc1,Fc1ccccc1C1=Nn2c(nnc2C2CCN(C(=O)c3cccc(F)c3)CC2)C1,-12.6,-10.2,-22.799999999999997,0.35628173170102423,0.2763963151059925,0.6687251770192177,4.75,0,1,27,72,7119.028
seed_fragment_2,Fc1ccccc1,Fc1ccccc1C1C=C(c2ccc(CNc3noc4ccccc34)cc2)C[NH2+]1,-12.0,-10.5,-22.5,0.34561429018197837,0.27278479404365613,0.5382772016302343,4.55,0,1,27,89,8382.173
seed_fragment_2,Fc1ccccc1,Fc1ccccc1C1=Nn2c(nnc2C2CCNC(=O)[C@@H]2Cc2c(F)cccc2F)OC1,-11.0,-11.4,-22.4,0.35349726411776095,0.27659911772815,0.6753191982387382,5.15,0,1,27,72,7118.989
seed_fragment_2,Fc1ccccc1,Fc1ccccc1C1=Nn2c(nnc2C2CCCC2)c2ccccc21,-11.9,-10.5,-22.4,0.34852402760102896,0.2688646050153633,0.5322881257355384,3.75,0,1,27,73,7206.808
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1NC(=O)C1=C(C)N=C(N)[C@@H](C(=O)N2C[C@@H](C)C[C@H](C)C2)C1,-11.3,-10.9,-22.200000000000003,0.33173610223736044,0.26698028310176775,0.5003610859599716,5.25,0,1,54,153,7673.798
seed_fragment_2,Fc1ccccc1,Fc1ccccc1C1=Nn2c(nnc2C2CCN(S(=O)(=O)c3ccc(C(C)C)cc3)CC2)C1,-13.0,-9.2,-22.2,0.290772615191352,0.21702228771177784,0.5697303954189051,5.35,0,1,28,79,7451.141
seed_fragment_2,Fc1ccccc1,Fc1ccccc1C1C=C(c2ccc(CNc3n[nH]c4ccccc34)[nH]c2=O)C1,-12.1,-10.1,-22.2,0.3214137009919148,0.2511853215879493,0.4702620019169853,4.55,0,1,27,89,8382.125
seed_fragment_2,Fc1ccccc1,Fc1ccccc1Nc1nc(-c2cccnc2)c2cnn(-c3ccccc3)c2n1,-11.2,-11.0,-22.2,0.33754495619183483,0.26793792482917744,0.4853178916714813,4.55,0,1,29,144,12538.79
seed_fragment_2,Fc1ccccc1,Fc1ccccc1C1C=C(c2ccc(CNc3ncn[nH]3)cc2)Nc2ncccc21,-12.3,-9.8,-22.1,0.30704361358619,0.23794481544753335,0.4596999138446318,4.75,0,1,39,127,11318.44
seed_fragment_2,Fc1ccccc1,Fc1ccccc1C1=Nn2c(nnc2C2CCN(Cc3nc4ccccc4s3)CC2)C1,-12.2,-9.9,-22.1,0.307926964729649,0.241272199418361,0.4846406056568749,5.2,0,1,31,134,11957.787
seed_fragment_2,Fc1ccccc1,Fc1ccccc1C1=Nn2c(nnc2C2CCN(c3ccc4c(c3)CCC4)CC2)C1,-12.1,-9.9,-22.0,0.31870997955553443,0.23740647114027008,0.6638960993980397,5.0,0,1,30,132,11790.164
seed_fragment_2,Fc1ccccc1,Fc1ccccc1C1=Nn2c(nnc2C2CCN(c3cccc(Cl)c3)CC2)[C@@H]1O,-11.9,-10.0,-21.9,0.3251474644849278,0.23650625717913065,0.7123323085019827,4.55,0,1,29,93,8551.077
seed_fragment_2,Fc1ccccc1,Fc1ccccc1C1=Nn2c(nnc2C2CCN(Cc3cccc(F)c3)CC2)C1,-11.4,-10.5,-21.9,0.3334097877544233,0.24832695498087615,0.6783850977580478,4.55,0,1,31,134,11957.817
seed_fragment_2,Fc1ccccc1,Fc1ccccc1C1C=C(c2ccc(CNc3ncnc4ccccc34)cc2)NC1=O,-11.9,-9.9,-21.8,0.30077525640479996,0.22949824726625861,0.503240483788103,4.95,0,1,29,95,8730.096
seed_fragment_2,Fc1ccccc1,Fc1ccccc1Nc1nc(-c2cnccn2)nc2cc3c(cc12)OCCO3,-11.1,-10.7,-21.799999999999997,0.32735411250467444,0.2470345966807038,0.5840016907026276,4.35,0,1,20,40,4262.027
